"","tract","name","number","start.freq","end.freq","lat","lng","state","number.of.households","avg.household.size","percent.disability","percent.veterans","number.of.children","percent.children","number.enrolled.in.school","percent.schooling.no.diploma","percent.schooling.hs.graduate","percent.schooling.some.college","percent.schooling.associates","percent.schooling.bachelors","percent.schooling.graduate.or.professional","percent.hs.or.higher","percent.bachelor.or.higher","percent.in.labor.force","number.commuting.to.work","percent.commute.car.alone","percent.commute.car.carpool","percent.commute.public.transit","percent.commute.walking","percent.commute.other.means","mean.travel.time.work","percent.income.less10k","percent.income.10k.15k","percent.income.15k.25k","percent.income.25k.35k","percent.income.35k.50k","percent.income.50k.75k","percent.income.75k.100k","percent.income.100k.150k","percent.income.150k.200k","percent.income.greater200k","median.income","mean.income","percent.families.below.poverty.line","percent.moved.2015.later","percent.moved.2010.2014","percent.moved.2000.2009","percent.moved.1990.1999","percent.moved.1980.1989","percent.moved.1979.earlier","percent.female","percent.race.black","percent.race.american.indian","percent.race.asian","percent.race.pacific.islander","percent.race.other","percent.race.two","percent.race.white"
"55","1400000US11001003500","11th & Girard St NW",31126,7596,6479,38.925755,-77.02704,"DC","1194","2.31","9.4","2.2","458","16.6","3164","11.7","14.0","11.2","2.8","31.2","24.7","83.8","55.9","57.2","2559","19.0","3.6","46.1","18.5","6.6","28.6","13.7","6.9","13.3","5.4","3.6","6.8","12.7","18.8","7.5","11.2","77500","92899","18.4","6.7","47.7","28.7","10.6","2.1","4.2","56.0","72.4","0.0","5.4","0.0","1.0","1.8","19.5"
"56","1400000US11001003600","14th & Belmont St NW",31119,75865,68805,38.921086,-77.031873,"DC","2124","2.34","7.1","2.9","850","17.1","1118","5.0","17.7","6.4","3.0","29.4","35.8","92.4","65.2","85.1","3572","21.9","9.6","43.3","9.6","11.6","29.9","4.5","4.4","2.1","7.2","10.1","11.6","15.6","17.3","13.4","13.9","92288","115820","8.1","8.7","47.7","41.5","1.2","0.8","0.0","45.8","32.2","0.0","8.2","0.0","7.1","3.7","48.8"
"57","1400000US11001003700","14th & Girard St NW",31123,17775,7585,38.925742,-77.032339,"DC","2549","2.16","7.8","1.9","1219","22.1","1401","6.3","16.9","13.3","1.6","24.5","31.4","87.6","55.8","80.9","3610","21.0","1.7","44.2","19.7","9.0","29.9","8.7","3.8","5.9","6.6","14.3","8.1","7.0","22.9","17.1","5.6","79904","94840","18.1","0.9","54.5","31.6","7.8","2.2","3.0","48.2","38.2","0.2","5.0","0.0","9.5","1.3","45.8"
"58","1400000US11001003700","14th & Harvard St NW",31105,128384,87086,38.9265708,-77.0324139,"DC","2549","2.16","7.8","1.9","1219","22.1","1401","6.3","16.9","13.3","1.6","24.5","31.4","87.6","55.8","80.9","3610","21.0","1.7","44.2","19.7","9.0","29.9","8.7","3.8","5.9","6.6","14.3","8.1","7.0","22.9","17.1","5.6","79904","94840","18.1","0.9","54.5","31.6","7.8","2.2","3.0","48.2","38.2","0.2","5.0","0.0","9.5","1.3","45.8"
"59","1400000US11001003700","15th & Euclid St  NW",31117,69143,48011,38.9233883,-77.0353209,"DC","2549","2.16","7.8","1.9","1219","22.1","1401","6.3","16.9","13.3","1.6","24.5","31.4","87.6","55.8","80.9","3610","21.0","1.7","44.2","19.7","9.0","29.9","8.7","3.8","5.9","6.6","14.3","8.1","7.0","22.9","17.1","5.6","79904","94840","18.1","0.9","54.5","31.6","7.8","2.2","3.0","48.2","38.2","0.2","5.0","0.0","9.5","1.3","45.8"
"60","1400000US11001003800","Columbia & Ontario Rd NW",31296,8216,5860,38.9223598,-77.0401894,"DC","2727","1.82","8.7","3.8","498","10.0","840","6.1","3.0","8.5","2.8","30.5","42.2","87.1","72.8","80.2","3455","23.0","9.1","40.6","14.3","5.5","30.2","7.3","1.9","1.7","8.4","3.6","14.5","18.6","15.0","10.9","18.2","95454","133377","2.0","9.9","50.0","27.1","7.6","2.9","2.6","46.8","13.9","0.0","5.4","1.1","2.1","3.5","74.0"
"61","1400000US11001003800","California St & Florida Ave NW",31116,112036,119733,38.9177788,-77.0404218,"DC","2727","1.82","8.7","3.8","498","10.0","840","6.1","3.0","8.5","2.8","30.5","42.2","87.1","72.8","80.2","3455","23.0","9.1","40.6","14.3","5.5","30.2","7.3","1.9","1.7","8.4","3.6","14.5","18.6","15.0","10.9","18.2","95454","133377","2.0","9.9","50.0","27.1","7.6","2.9","2.6","46.8","13.9","0.0","5.4","1.1","2.1","3.5","74.0"
"62","1400000US11001003800","18th St & Wyoming Ave NW",31114,91898,80454,38.9187411,-77.0416636,"DC","2727","1.82","8.7","3.8","498","10.0","840","6.1","3.0","8.5","2.8","30.5","42.2","87.1","72.8","80.2","3455","23.0","9.1","40.6","14.3","5.5","30.2","7.3","1.9","1.7","8.4","3.6","14.5","18.6","15.0","10.9","18.2","95454","133377","2.0","9.9","50.0","27.1","7.6","2.9","2.6","46.8","13.9","0.0","5.4","1.1","2.1","3.5","74.0"
"63","1400000US11001003900","Calvert & Biltmore St NW",31106,93881,74451,38.9232654,-77.0473443,"DC","2652","1.67","4.2","4.2","161","3.6","542","2.8","2.5","4.4","0.8","31.3","56.6","95.6","87.9","86.7","3412","18.1","2.3","52.3","11.9","9.8","31.3","4.7","0.5","4.6","3.2","8.1","14.5","23.9","18.2","9.7","12.5","91009","109048","0.0","6.1","55.4","21.2","9.2","6.7","1.4","49.1","12.4","0.5","5.2","0.0","0.0","3.3","78.5"
"64","1400000US11001003900","Adams Mill & Columbia Rd NW",31104,192286,162280,38.9226795,-77.0426674,"DC","2652","1.67","4.2","4.2","161","3.6","542","2.8","2.5","4.4","0.8","31.3","56.6","95.6","87.9","86.7","3412","18.1","2.3","52.3","11.9","9.8","31.3","4.7","0.5","4.6","3.2","8.1","14.5","23.9","18.2","9.7","12.5","91009","109048","0.0","6.1","55.4","21.2","9.2","6.7","1.4","49.1","12.4","0.5","5.2","0.0","0.0","3.3","78.5"
"65","1400000US11001004001","Columbia Rd & Belmont St NW",31113,88874,57004,38.9205903,-77.0439444,"DC","2219","1.94","4.7","2.8","355","8.2","406","0.0","1.4","5.0","0.3","33.9","56.5","97.2","90.5","86.2","3256","21.1","8.4","43.6","13.8","2.7","28.6","2.1","0.0","4.9","1.4","5.0","15.4","12.2","26.1","11.5","21.5","117055","157856","0.0","9.6","49.2","19.9","9.8","4.8","6.8","42.3","5.3","0.0","4.6","1.4","6.7","1.6","80.3"
"66","1400000US11001004201","New Hampshire Ave & T St NW",31229,231266,231134,38.9155803,-77.0378968,"DC","2157","1.72","6.3","2.9","160","4.3","323","1.9","2.6","3.0","0.0","35.2","55.3","96.1","90.5","88.8","3067","15.3","3.9","39.0","30.1","8.0","26.4","2.4","1.8","2.2","0.5","4.4","20.4","14.2","25.4","9.7","19.0","104818","143054","1.6","4.8","55.5","21.1","11.1","4.3","3.2","44.0","6.5","0.0","3.8","0.0","2.6","3.9","83.2"
"67","1400000US11001004202","Connecticut Ave & R St NW",31299,8231,8309,38.9125984,-77.045082,"DC","1637","1.45","5.1","8.2","97","4.1","419","0.8","1.4","5.5","1.5","34.6","56.2","99.2","90.8","83.6","1880","16.1","1.1","40.6","28.5","9.7","27.2","5.9","0.0","3.5","3.7","6.0","18.4","8.4","25.7","12.1","16.2","105538","136745","0.0","7.3","59.9","18.8","8.4","3.8","1.8","50.7","2.7","0.2","7.2","0.0","3.4","4.3","82.1"
"68","1400000US11001004202","18th & R St NW",31278,65536,67235,38.91261,-77.04166,"DC","1637","1.45","5.1","8.2","97","4.1","419","0.8","1.4","5.5","1.5","34.6","56.2","99.2","90.8","83.6","1880","16.1","1.1","40.6","28.5","9.7","27.2","5.9","0.0","3.5","3.7","6.0","18.4","8.4","25.7","12.1","16.2","105538","136745","0.0","7.3","59.9","18.8","8.4","3.8","1.8","50.7","2.7","0.2","7.2","0.0","3.4","4.3","82.1"
"69","1400000US11001004202","20th St & Florida Ave NW",31110,178537,177363,38.9151073,-77.044913,"DC","1637","1.45","5.1","8.2","97","4.1","419","0.8","1.4","5.5","1.5","34.6","56.2","99.2","90.8","83.6","1880","16.1","1.1","40.6","28.5","9.7","27.2","5.9","0.0","3.5","3.7","6.0","18.4","8.4","25.7","12.1","16.2","105538","136745","0.0","7.3","59.9","18.8","8.4","3.8","1.8","50.7","2.7","0.2","7.2","0.0","3.4","4.3","82.1"
"70","1400000US11001004300","14th & V St NW",31101,231443,248597,38.9181132,-77.0319544,"DC","2049","1.91","6.2","1.7","457","11.7","492","3.7","7.7","7.1","1.1","38.0","40.6","94.6","78.7","84.8","2889","26.2","2.7","34.9","20.0","12.4","27.9","6.0","5.3","6.9","6.4","7.0","15.1","6.1","20.3","11.0","16.0","84375","117761","7.3","12.7","38.7","26.5","15.1","3.3","3.8","48.1","26.6","0.0","2.4","0.0","6.7","4.5","59.8"
"71","1400000US11001004300","15th & W St NW",31125,16737,17460,38.91919,-77.03473,"DC","2049","1.91","6.2","1.7","457","11.7","492","3.7","7.7","7.1","1.1","38.0","40.6","94.6","78.7","84.8","2889","26.2","2.7","34.9","20.0","12.4","27.9","6.0","5.3","6.9","6.4","7.0","15.1","6.1","20.3","11.0","16.0","84375","117761","7.3","12.7","38.7","26.5","15.1","3.3","3.8","48.1","26.6","0.0","2.4","0.0","6.7","4.5","59.8"
"72","1400000US11001004400","10th & U St NW",31111,121408,122808,38.91701,-77.02596,"DC","2764","1.99","6.1","2.7","506","9.2","842","1.4","5.4","2.8","0.7","31.0","57.1","97.0","88.0","87.9","4318","20.4","5.2","34.7","23.2","10.3","26.0","6.3","1.7","2.9","3.2","5.8","3.1","6.7","19.1","21.9","29.3","154402","178219","8.5","9.0","48.4","33.4","4.3","2.9","2.0","48.5","17.0","0.0","4.9","0.0","1.3","6.5","70.3"
"73","1400000US11001004400","12th & U St NW",31268,89660,94189,38.9170019,-77.0280891,"DC","2764","1.99","6.1","2.7","506","9.2","842","1.4","5.4","2.8","0.7","31.0","57.1","97.0","88.0","87.9","4318","20.4","5.2","34.7","23.2","10.3","26.0","6.3","1.7","2.9","3.2","5.8","3.1","6.7","19.1","21.9","29.3","154402","178219","8.5","9.0","48.4","33.4","4.3","2.9","2.0","48.5","17.0","0.0","4.9","0.0","1.3","6.5","70.3"
"74","1400000US11001004400","7th & T St NW",31109,128145,134220,38.915572,-77.021919,"DC","2764","1.99","6.1","2.7","506","9.2","842","1.4","5.4","2.8","0.7","31.0","57.1","97.0","88.0","87.9","4318","20.4","5.2","34.7","23.2","10.3","26.0","6.3","1.7","2.9","3.2","5.8","3.1","6.7","19.1","21.9","29.3","154402","178219","8.5","9.0","48.4","33.4","4.3","2.9","2.0","48.5","17.0","0.0","4.9","0.0","1.3","6.5","70.3"
"75","1400000US11001004400","11th & S St NW",31280,35021,34957,38.9141,-77.02703,"DC","2764","1.99","6.1","2.7","506","9.2","842","1.4","5.4","2.8","0.7","31.0","57.1","97.0","88.0","87.9","4318","20.4","5.2","34.7","23.2","10.3","26.0","6.3","1.7","2.9","3.2","5.8","3.1","6.7","19.1","21.9","29.3","154402","178219","8.5","9.0","48.4","33.4","4.3","2.9","2.0","48.5","17.0","0.0","4.9","0.0","1.3","6.5","70.3"
"76","1400000US11001004600","1st & O St NW",31519,19352,18384,38.90857,-77.01216,"DC","1270","2.21","9.7","7.3","443","15.8","570","1.0","22.7","12.1","4.3","25.8","26.6","91.6","52.4","78.7","1736","37.3","8.7","29.5","12.3","8.8","28.8","8.4","6.1","13.2","4.4","7.4","5.4","10.0","18.7","12.6","13.8","92738","107413","15.5","4.6","47.2","25.1","8.9","7.0","7.2","53.4","54.2","0.0","3.9","0.0","1.4","1.4","39.0"
"77","1400000US11001004600","New Jersey Ave & N St NW/Dunbar HS",31636,43107,39675,38.9077814,-77.0129006,"DC","1270","2.21","9.7","7.3","443","15.8","570","1.0","22.7","12.1","4.3","25.8","26.6","91.6","52.4","78.7","1736","37.3","8.7","29.5","12.3","8.8","28.8","8.4","6.1","13.2","4.4","7.4","5.4","10.0","18.7","12.6","13.8","92738","107413","15.5","4.6","47.2","25.1","8.9","7.0","7.2","53.4","54.2","0.0","3.9","0.0","1.4","1.4","39.0"
"78","1400000US11001004701","5th & K St NW",31600,182482,192149,38.9025277,-77.0189305,"DC","2430","2.00","16.5","4.9","1501","30.9","1321","13.9","19.5","16.0","6.7","13.1","27.7","82.9","40.8","62.4","1932","24.1","7.8","33.4","24.4","4.5","29.7","21.5","7.2","16.2","6.2","9.3","8.5","6.2","10.9","7.2","6.8","29643","67831","22.3","6.6","45.9","27.0","9.1","6.9","4.5","52.3","67.9","0.0","9.3","0.0","0.4","3.4","18.9"
"79","1400000US11001004701","New Jersey Ave & L St NW",31642,5769,5050,38.9037274,-77.0141765,"DC","2430","2.00","16.5","4.9","1501","30.9","1321","13.9","19.5","16.0","6.7","13.1","27.7","82.9","40.8","62.4","1932","24.1","7.8","33.4","24.4","4.5","29.7","21.5","7.2","16.2","6.2","9.3","8.5","6.2","10.9","7.2","6.8","29643","67831","22.3","6.6","45.9","27.0","9.1","6.9","4.5","52.3","67.9","0.0","9.3","0.0","0.4","3.4","18.9"
"80","1400000US11001004702","North Capitol St & G Pl NE",31637,39563,39416,38.8995592,-77.0091246,"DC","1540","1.65","9.2","5.4","297","11.7","631","3.8","10.3","9.7","1.8","29.1","41.8","92.6","70.9","76.1","1899","24.5","2.0","31.6","30.4","6.4","24.4","8.2","3.1","6.2","4.5","5.4","10.6","11.8","17.5","14.0","18.6","100179","130831","10.7","16.0","56.4","22.7","1.4","2.3","1.2","51.9","37.4","0.0","5.0","0.0","3.5","2.3","51.9"
"81","1400000US11001004702","1st & H St NW",31638,38409,39398,38.9002,-77.01217,"DC","1540","1.65","9.2","5.4","297","11.7","631","3.8","10.3","9.7","1.8","29.1","41.8","92.6","70.9","76.1","1899","24.5","2.0","31.6","30.4","6.4","24.4","8.2","3.1","6.2","4.5","5.4","10.6","11.8","17.5","14.0","18.6","100179","130831","10.7","16.0","56.4","22.7","1.4","2.3","1.2","51.9","37.4","0.0","5.0","0.0","3.5","2.3","51.9"
"82","1400000US11001004702","5th St & Massachusetts Ave NW",31265,111345,113340,38.9011267,-77.0189292,"DC","1540","1.65","9.2","5.4","297","11.7","631","3.8","10.3","9.7","1.8","29.1","41.8","92.6","70.9","76.1","1899","24.5","2.0","31.6","30.4","6.4","24.4","8.2","3.1","6.2","4.5","5.4","10.6","11.8","17.5","14.0","18.6","100179","130831","10.7","16.0","56.4","22.7","1.4","2.3","1.2","51.9","37.4","0.0","5.0","0.0","3.5","2.3","51.9"
"83","1400000US11001004702","3rd & H St NW",31604,93390,93236,38.9002,-77.01517,"DC","1540","1.65","9.2","5.4","297","11.7","631","3.8","10.3","9.7","1.8","29.1","41.8","92.6","70.9","76.1","1899","24.5","2.0","31.6","30.4","6.4","24.4","8.2","3.1","6.2","4.5","5.4","10.6","11.8","17.5","14.0","18.6","100179","130831","10.7","16.0","56.4","22.7","1.4","2.3","1.2","51.9","37.4","0.0","5.0","0.0","3.5","2.3","51.9"
"84","1400000US11001004801","New Jersey Ave & R St NW",31509,49233,48425,38.9125993,-77.0173559,"DC","1123","2.22","8.2","5.4","367","14.7","474","6.9","11.2","12.6","2.4","32.4","32.0","90.7","64.4","79.3","1703","26.6","3.6","40.0","20.2","7.3","30.5","9.0","2.4","8.7","3.0","4.3","6.7","8.0","31.3","11.7","15.0","106806","108643","9.5","11.9","41.2","31.3","8.5","3.5","3.7","50.6","41.5","0.0","7.7","0.0","2.7","3.6","44.4"
"85","1400000US11001004901","7th & R St NW / Shaw Library",31245,111057,111036,38.9124112,-77.0225472,"DC","1215","2.26","10.0","2.5","504","18.4","537","5.3","16.9","7.5","1.6","34.4","28.8","89.2","63.2","80.4","1774","23.1","0.2","35.8","22.4","14.2","26.3","12.6","4.8","3.6","10.6","4.4","13.3","9.1","14.0","10.9","16.6","77750","105218","22.7","13.5","42.0","29.2","9.1","3.1","3.0","46.0","38.5","0.0","6.3","0.0","7.9","3.7","43.7"
"86","1400000US11001004901","8th & O St NW",31281,60417,62116,38.9085753,-77.0229408,"DC","1215","2.26","10.0","2.5","504","18.4","537","5.3","16.9","7.5","1.6","34.4","28.8","89.2","63.2","80.4","1774","23.1","0.2","35.8","22.4","14.2","26.3","12.6","4.8","3.6","10.6","4.4","13.3","9.1","14.0","10.9","16.6","77750","105218","22.7","13.5","42.0","29.2","9.1","3.1","3.0","46.0","38.5","0.0","6.3","0.0","7.9","3.7","43.7"
"87","1400000US11001004902","Convention Center / 7th & M St NW",31223,138511,134550,38.9048838,-77.0229934,"DC","1436","2.20","10.5","2.1","339","10.7","622","11.1","11.4","9.2","0.5","26.5","36.0","83.5","62.5","85.3","2283","24.7","1.5","32.2","32.5","6.8","24.2","9.2","7.2","2.6","7.0","13.4","6.0","5.6","15.0","14.9","19.0","95500","118026","18.7","8.2","42.6","36.7","11.4","0.4","0.6","47.9","20.3","0.4","9.7","0.0","17.6","4.3","47.8"
"88","1400000US11001005001","14th & R St NW",31202,167558,180965,38.9126061,-77.0319494,"DC","945","2.04","8.7","4.7","197","10.2","240","4.1","5.4","5.5","1.9","43.2","35.6","91.6","78.8","87.0","1620","20.4","1.3","27.6","35.4","9.3","24.5","0.6","1.0","3.5","0.5","3.6","7.1","16.7","31.2","14.8","21.0","131354","165101","1.8","7.6","52.5","28.3","4.2","4.8","2.6","38.3","13.4","0.0","5.6","0.0","2.0","7.1","71.8"
"89","1400000US11001005002","11th & M St NW",31266,110648,106420,38.90565,-77.02704,"DC","3546","1.66","10.0","1.9","530","9.0","625","1.4","12.6","6.2","5.6","24.0","40.8","89.2","64.8","81.9","4331","11.8","1.6","25.4","51.1","6.9","22.7","10.6","4.3","4.6","3.3","8.6","14.4","15.0","14.4","10.9","14.0","80833","107748","0.0","6.8","54.5","28.5","5.4","4.1","0.6","46.9","19.0","0.6","7.3","0.5","16.6","5.1","50.9"
"90","1400000US11001005002","14th & Rhode Island Ave NW",31203,189453,198596,38.9088354,-77.0319462,"DC","3546","1.66","10.0","1.9","530","9.0","625","1.4","12.6","6.2","5.6","24.0","40.8","89.2","64.8","81.9","4331","11.8","1.6","25.4","51.1","6.9","22.7","10.6","4.3","4.6","3.3","8.6","14.4","15.0","14.4","10.9","14.0","80833","107748","0.0","6.8","54.5","28.5","5.4","4.1","0.6","46.9","19.0","0.6","7.3","0.5","16.6","5.1","50.9"
"91","1400000US11001005201","Thomas Circle",31241,229327,218691,38.9058287,-77.0323288,"DC","3954","1.57","2.4","3.3","160","2.6","492","0.0","4.7","7.3","3.7","30.0","49.4","95.0","79.4","90.1","5284","22.5","0.9","29.5","42.4","3.4","25.5","9.4","0.0","2.9","2.2","5.8","12.7","14.6","20.3","11.6","20.6","109074","129048","3.4","11.5","54.0","28.0","5.1","0.5","0.8","47.8","4.3","0.5","7.3","0.0","3.6","6.4","77.8"
"92","1400000US11001005201","16th & R St NW",31282,24551,25257,38.9126037,-77.0365134,"DC","3954","1.57","2.4","3.3","160","2.6","492","0.0","4.7","7.3","3.7","30.0","49.4","95.0","79.4","90.1","5284","22.5","0.9","29.5","42.4","3.4","25.5","9.4","0.0","2.9","2.2","5.8","12.7","14.6","20.3","11.6","20.6","109074","129048","3.4","11.5","54.0","28.0","5.1","0.5","0.8","47.8","4.3","0.5","7.3","0.0","3.6","6.4","77.8"
"93","1400000US11001005201","15th & P St NW",31201,291437,320999,38.9096506,-77.0345573,"DC","3954","1.57","2.4","3.3","160","2.6","492","0.0","4.7","7.3","3.7","30.0","49.4","95.0","79.4","90.1","5284","22.5","0.9","29.5","42.4","3.4","25.5","9.4","0.0","2.9","2.2","5.8","12.7","14.6","20.3","11.6","20.6","109074","129048","3.4","11.5","54.0","28.0","5.1","0.5","0.8","47.8","4.3","0.5","7.3","0.0","3.6","6.4","77.8"
"94","1400000US11001005301","17th St & Massachusetts Ave NW",31267,101975,102296,38.9079253,-77.0385034,"DC","3363","1.48","1.4","4.4","313","6.3","742","0.7","2.2","3.4","0.0","36.9","56.7","99.3","93.7","84.9","3834","13.4","1.7","32.6","41.5","7.0","24.7","8.6","0.8","1.1","7.0","7.5","15.5","12.8","19.4","11.9","15.5","89340","116783","0.0","11.2","50.9","22.4","10.6","2.6","2.3","51.9","2.5","0.4","8.3","0.0","0.0","3.9","84.7"
"95","1400000US11001005301","17th & Corcoran St NW",31214,221519,229955,38.9118701,-77.0384855,"DC","3363","1.48","1.4","4.4","313","6.3","742","0.7","2.2","3.4","0.0","36.9","56.7","99.3","93.7","84.9","3834","13.4","1.7","32.6","41.5","7.0","24.7","8.6","0.8","1.1","7.0","7.5","15.5","12.8","19.4","11.9","15.5","89340","116783","0.0","11.2","50.9","22.4","10.6","2.6","2.3","51.9","2.5","0.4","8.3","0.0","0.0","3.9","84.7"
"96","1400000US11001005500","Massachusetts Ave & Dupont Circle NW",31200,393051,439746,38.909475,-77.0426854,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"97","1400000US11001005500","25th St & Pennsylvania Ave NW",31237,145857,154900,38.9036794,-77.0532984,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"98","1400000US11001005500","23rd & M St NW",31128,8028,8548,38.9052599,-77.0501044,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"99","1400000US11001005500","24th & N St NW",31255,75818,83858,38.90724,-77.05141,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"100","1400000US11001005500","20th & O St NW / Dupont South",31234,115517,123978,38.9085727,-77.0448996,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"101","1400000US11001005500","22nd & P ST NW",31285,24635,26476,38.909643,-77.0487969,"DC","4265","1.53","5.6","4.3","332","5.1","1709","0.6","2.7","4.3","1.2","30.2","60.4","98.8","90.6","73.3","4538","23.6","1.5","28.4","34.8","6.6","25.2","10.3","3.8","3.1","7.4","3.4","19.0","8.2","18.3","11.4","15.2","77808","119568","7.8","7.2","57.7","23.6","5.4","4.6","1.5","51.6","6.1","0.6","9.1","0.0","2.6","3.0","78.5"
"102","1400000US11001005600","New Hampshire Ave & 24th St NW",31275,56095,60267,38.9011215,-77.0514178,"DC","3342","1.52","4.9","4.0","209","4.1","3032","0.3","4.2","6.1","1.2","24.6","59.8","95.8","84.4","66.5","3973","11.7","0.1","29.4","50.5","2.8","23.8","15.4","7.5","7.7","3.9","6.8","12.0","6.4","16.2","10.4","13.6","65833","111424","10.8","12.5","43.3","24.0","9.7","5.6","5.0","55.5","7.3","0.2","10.5","0.0","3.6","4.1","74.3"
